session_id,project_id,quest_name,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
148125,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_29_PS,92860909,29,Neutral,06/04/2024 12:19,06/04/2024 12:22
148125,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_30_PS,92860910,30,Slightly Disagree,06/04/2024 12:19,06/04/2024 12:22
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_1,92861225,1,1,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_2,92861226,2,1,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_3,92861227,3,1,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_4,92861228,4,0,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_5,92861229,5,0,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_6,92861230,6,0,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_7,92861231,7,0,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_8,92861232,8,0,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_9,92861233,9,0,06/04/2024 12:22,06/04/2024 12:39
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,5,92863862,1,no,06/04/2024 12:39,06/04/2024 12:41
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,1,92863858,2,Music and big crowds,06/04/2024 12:39,06/04/2024 12:41
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,8,92863865,3,yes for entertainment mostly,06/04/2024 12:39,06/04/2024 12:41
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,7,92863864,4,no,06/04/2024 12:39,06/04/2024 12:41
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,6,92863863,5,no,06/04/2024 12:39,06/04/2024 12:41
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,3,92863860,6,not much,06/04/2024 12:39,06/04/2024 12:41
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,4,92863861,7,indifferent,06/04/2024 12:39,06/04/2024 12:41
148125,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,2,92863859,8,i was an astronaut looking over the reef,06/04/2024 12:39,06/04/2024 12:41
148126,1106,Participant ID,7716,124839,female,guest,26,participant_id,92863857,1,04,06/04/2024 12:45,06/04/2024 13:05
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_1_RC,92860881,1,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_2_NA,92860882,2,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_3_S,92860883,3,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_4_EA,92860884,4,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_5_S,92860885,5,Strongly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_6_S,92860886,6,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_7_NA,92860887,7,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_8_S,92860888,8,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_9_EA,92860889,9,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_10_FFS,92860890,10,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_11_EC,92860891,11,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_12_S,92860892,12,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_13_EA,92860893,13,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_14_PS,92860894,14,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_15_FFS,92860895,15,Strongly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_16_FFS,92860896,16,Strongly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_17_EC,92860897,17,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_18_S,92860898,18,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_19_NA,92860899,19,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_20_RC,92860900,20,Strongly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_21_FFS,92860901,21,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_22_PS,92860902,22,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_23_PS,92860903,23,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_24_S,92860904,24,Strongly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_25_RC,92860905,25,Slightly Disagree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_26_NA,92860906,26,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_27_EA,92860907,27,Slightly Agree,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_28_S,92860908,28,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_29_PS,92860909,29,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124839,female,guest,26,MDEES_30_PS,92860910,30,Neutral,06/04/2024 13:05,06/04/2024 13:07
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_1,92861225,1,4,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_2,92861226,2,3,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_3,92861227,3,5,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_4,92861228,4,3,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_5,92861229,5,2,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_6,92861230,6,1,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_7,92861231,7,6,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_8,92861232,8,4,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Measure of State Empathy,7472,124839,female,guest,26,MSE_9,92861233,9,3,06/04/2024 13:07,06/04/2024 13:18
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,6,92863863,1,didnt feel any changes but did feel a sense of worry and overthought a lot of things ,06/04/2024 13:18,06/04/2024 13:22
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,8,92863865,2,experiences it quite a few times and feel very comfortable with VR,06/04/2024 13:18,06/04/2024 13:22
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,5,92863862,3,"no, it didnt affect me because during the experience i didnt remember that i was being measured",06/04/2024 13:18,06/04/2024 13:22
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,2,92863859,4,one part of it was about an astronaut in training i suppose and the other part was what a woman would see if she had a stalker in the library or a train,06/04/2024 13:18,06/04/2024 13:22
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,4,92863861,5,it made me panic and worry and just feel bad for someone to go through it,06/04/2024 13:18,06/04/2024 13:22
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,3,92863860,6,it was a realistic scenario however due to the video not being HD i was aware it wasnt reality,06/04/2024 13:18,06/04/2024 13:22
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,1,92863858,7,the situations of the library when you could see that his phones camera was angled at you and situations in the train when the guy was getting too lose and touching your hand,06/04/2024 13:18,06/04/2024 13:22
148126,1106,Qualitative Qs for 1c,7717,124839,female,guest,26,7,92863864,8,the sounds did help a lot to make it more realistic,06/04/2024 13:18,06/04/2024 13:22
148128,1106,Participant ID,7716,124840,female,guest,19,participant_id,92863857,1,05,06/04/2024 13:35,06/04/2024 13:35
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_1_RC,92860881,1,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_2_NA,92860882,2,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_3_S,92860883,3,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_4_EA,92860884,4,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_5_S,92860885,5,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_6_S,92860886,6,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_7_NA,92860887,7,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_8_S,92860888,8,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_9_EA,92860889,9,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_10_FFS,92860890,10,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_11_EC,92860891,11,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_12_S,92860892,12,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_13_EA,92860893,13,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_14_PS,92860894,14,Neutral,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_15_FFS,92860895,15,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_16_FFS,92860896,16,Neutral,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_17_EC,92860897,17,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_18_S,92860898,18,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_19_NA,92860899,19,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_20_RC,92860900,20,Slightly Disagree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_21_FFS,92860901,21,Strongly Disagree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_22_PS,92860902,22,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_23_PS,92860903,23,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_24_S,92860904,24,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_25_RC,92860905,25,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_26_NA,92860906,26,Strongly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_27_EA,92860907,27,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_28_S,92860908,28,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_29_PS,92860909,29,Neutral,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124840,female,guest,19,MDEES_30_PS,92860910,30,Slightly Agree,06/04/2024 13:35,06/04/2024 13:38
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_1,92861225,1,2,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_2,92861226,2,0,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_3,92861227,3,1,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_4,92861228,4,0,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_5,92861229,5,0,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_6,92861230,6,0,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_7,92861231,7,1,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_8,92861232,8,0,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Measure of State Empathy,7472,124840,female,guest,19,MSE_9,92861233,9,1,06/04/2024 13:52,06/04/2024 13:53
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,7,92863864,1,"The experiment was fun, and I was really looking forward to understanding how my experience of empathy would be measured, but I feel as though I would require more time, or a more emotional situation to occur in the VR status, to experience true empathy for the characters in the study.",06/04/2024 13:53,06/04/2024 14:01
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,4,92863861,2,"The first video did not make me feel much, as the feeling of being out in space is pretty foreign to me. ",06/04/2024 13:53,06/04/2024 14:01
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,8,92863865,3,"I have experienced VR twice before, for two different experiments. I found those two to be pretty fun and creative, but not immersive, as I did not feel transported into that setting.",06/04/2024 13:53,06/04/2024 14:01
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,1,92863858,4,"I feel pretty empathetic when I see someone in similar situations to be, or someone in a disadvantaged situation, struggling. ",06/04/2024 13:53,06/04/2024 14:01
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,2,92863859,5,The first video was about an astronaut going across the space station. The second video was a description of a waterfall in a South American country. ,06/04/2024 13:53,06/04/2024 14:01
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,5,92863862,6,It did not really affect my experience. Once it was on it was just on. ,06/04/2024 13:53,06/04/2024 14:01
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,6,92863863,7,I only thought about my heart rate once and that was when it was mentioned in the astronaut video. I only thought about it for a few seconds.,06/04/2024 13:53,06/04/2024 14:01
148128,1106,Qualitative Qs for 1c,7717,124840,female,guest,19,3,92863860,8,"I felt as though it could've been more realistic, the quality could've been better.",06/04/2024 13:53,06/04/2024 14:01
148133,1106,Participant ID,7716,124844,,guest,,participant_id,92863857,1,06,07/04/2024 12:11,07/04/2024 12:11
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_1_RC,92860881,1,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_2_NA,92860882,2,Strongly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_3_S,92860883,3,Neutral,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_4_EA,92860884,4,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_5_S,92860885,5,Strongly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_6_S,92860886,6,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_7_NA,92860887,7,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_8_S,92860888,8,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_9_EA,92860889,9,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_10_FFS,92860890,10,Strongly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_11_EC,92860891,11,Neutral,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_12_S,92860892,12,Strongly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_13_EA,92860893,13,Strongly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_14_PS,92860894,14,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_15_FFS,92860895,15,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_16_FFS,92860896,16,Strongly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_17_EC,92860897,17,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_18_S,92860898,18,Strongly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_19_NA,92860899,19,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_20_RC,92860900,20,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_21_FFS,92860901,21,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_22_PS,92860902,22,Strongly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_23_PS,92860903,23,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_24_S,92860904,24,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_25_RC,92860905,25,Slightly Disagree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_26_NA,92860906,26,Strongly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_27_EA,92860907,27,Neutral,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_28_S,92860908,28,Neutral,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_29_PS,92860909,29,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124844,,guest,,MDEES_30_PS,92860910,30,Slightly Agree,07/04/2024 12:11,07/04/2024 12:13
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_1,92861225,1,5,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_2,92861226,2,5,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_3,92861227,3,5,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_4,92861228,4,1,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_5,92861229,5,1,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_6,92861230,6,0,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_7,92861231,7,4,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_8,92861232,8,5,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Measure of State Empathy,7472,124844,,guest,,MSE_9,92861233,9,4,07/04/2024 12:24,07/04/2024 12:25
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,6,92863863,1,I think I felt my heartrate increase some points of the video.,07/04/2024 12:25,07/04/2024 12:28
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,1,92863858,2,When someone else is in trouble or is being treated poorly or unjustly.,07/04/2024 12:25,07/04/2024 12:28
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,4,92863861,3,Frustrated,07/04/2024 12:25,07/04/2024 12:28
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,7,92863864,4,Nope,07/04/2024 12:25,07/04/2024 12:28
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,8,92863865,5,"Yes, mainly video games.",07/04/2024 12:25,07/04/2024 12:28
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,2,92863859,6,It was to show us the daily life of females from their perspective and the constant state of anxiety and being uncomfortable the experience.,07/04/2024 12:25,07/04/2024 12:28
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,5,92863862,7,I tried not to overthink it.,07/04/2024 12:25,07/04/2024 12:28
148133,1106,Qualitative Qs for 1c,7717,124844,,guest,,3,92863860,8,I'd say its very realistic.,07/04/2024 12:25,07/04/2024 12:28
148136,1106,Participant ID,7716,124846,,guest,,participant_id,92863857,1,07,07/04/2024 14:12,07/04/2024 14:12
148136,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124846,,guest,,MDEES_1_RC,92860881,1,Slightly Agree,07/04/2024 14:12,07/04/2024 14:16
148136,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124846,,guest,,MDEES_2_NA,92860882,2,Slightly Agree,07/04/2024 14:12,07/04/2024 14:16
148136,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124846,,guest,,MDEES_3_S,92860883,3,Neutral,07/04/2024 14:12,07/04/2024 14:16
148136,1106,Multi-Dimensional Emotional Empathy Scale (MDEES),7459,124846,,guest,,MDEES_4_EA,92860884,4,Slightly Agree,07/04/2024 14:12,07/04/2024 14:16
